T,FlowRate,Temperature,SO,SNO,SNH,SS
2024-02-15 17:44:57,0.5859419752862011,0.14233398726925647,0.06022712533844231,0.06903070025364758,0.5745123192021533,0.1748824923543869
2024-02-15 17:59:57,0.5774838525848816,0.14877368387046913,0.050183834007298284,0.08167061379088675,0.5985767910751815,0.18098482861785406
2024-02-15 18:14:57,0.5887908343787245,0.15126430039118557,0.04973961354366889,0.06177419358561008,0.5607421292731591,0.186713471805041
2024-02-15 18:29:57,0.5878788657390326,0.14898660501798766,0.05639926560170977,0.0720976031638716,0.5512960733025141,0.19548102457748395
2024-02-15 18:44:57,0.6583294621380051,0.1416599980443283,0.04672775849012782,0.06753122822959617,0.5326349715190071,0.20554213229699841
2024-02-15 18:59:57,0.6254310586146894,0.15541122228820772,0.0456049767029012,0.07880052051281068,0.5500893720636517,0.21898092212641432
2024-02-15 19:14:57,0.6675049184537241,0.1396610658050428,0.049624024698431385,0.06754996109966732,0.5650979917588873,0.2176513318273202
2024-02-15 19:29:57,0.6890710768101831,0.15826306354232256,0.05739368501079585,0.06760216588428028,0.5388689254773966,0.22705725550637024
2024-02-15 19:44:57,0.6690578897377755,0.14413473650372768,0.045086541375176974,0.09348144023437527,0.5505576052627967,0.2424313607994387
2024-02-15 19:59:57,0.662580139523365,0.15414356669162715,0.06985245919535985,0.08813286300233535,0.5324092435987451,0.2394976672323842
2024-02-15 20:14:57,0.6528999177591484,0.152328533209536,0.062142959748313374,0.08236531480304624,0.5105588052851706,0.2303001566941015
2024-02-15 20:29:57,0.6564928335330166,0.16116886347066575,0.07646008458241417,0.09054133975673094,0.5133270562175428,0.22371339642034924
2024-02-15 20:44:57,0.6231355981506672,0.15340661273270492,0.058945909348332826,0.08227846781378689,0.5140250815501517,0.20476079983165918
2024-02-15 20:59:57,0.6001392686961668,0.16165513582889934,0.04520659311796406,0.08102575587459745,0.5053513248035941,0.19958678179812134
2024-02-15 21:14:57,0.5484249623801225,0.16041215135397188,0.05791396278453453,0.1037063003673086,0.4895980261475981,0.18284255811141423
2024-02-15 21:29:57,0.5249424183212505,0.14778433132695643,0.0562974760101867,0.09740472634446123,0.4886345178351583,0.17911050090266376
2024-02-15 21:44:57,0.5042213705961658,0.16260979139683748,0.05792270084052683,0.09006049627603277,0.49817184223641026,0.17408223348697163
2024-02-15 21:59:57,0.4524944130182986,0.16339843421531514,0.063033056574006,0.08766821640464133,0.4560884126960404,0.149405976159964
2024-02-15 22:14:57,0.4259917687965338,0.1602149813878441,0.06112287210028189,0.08960215302043825,0.43695081802647684,0.13821843703055248
2024-02-15 22:29:57,0.39703177187335065,0.15717948028329268,0.05993701436184312,0.09907906784289093,0.41202069570807986,0.12385735914983109
2024-02-15 22:44:57,0.3854743303701941,0.16002696794529175,0.0671727033100547,0.08772451788652273,0.42698633420567617,0.12471400790390777
2024-02-15 22:59:57,0.3678982059109934,0.15563600421651005,0.05281061606707212,0.09978168525240877,0.4600378609636417,0.128187900806652
2024-02-15 23:14:57,0.33655514546946985,0.16327268948967297,0.04261414365099612,0.08757968644929102,0.4260768163561341,0.10827427913203484
2024-02-15 23:29:57,0.33732030882182007,0.16008944947700013,0.0562988951791462,0.09655390778248318,0.4267567241258853,0.10138440072322856
2024-02-15 23:44:57,0.35111857682262393,0.16315260830140182,0.06720363302910864,0.09726641056699831,0.44186915029195223,0.09511663336093654
2024-02-15 23:59:57,0.2919089557321535,0.16545897969571927,0.06063587100607162,0.11223102052687692,0.4290880603390046,0.09272306261887009
2024-02-16 00:14:57,0.30956690696743794,0.1585571103795123,0.052978304046666265,0.08782838172177625,0.5501743184553476,0.10431961917487229
2024-02-16 00:29:57,0.3114215332735444,0.1684952170300079,0.06148517236761592,0.10944616867302812,0.5008079234323279,0.09277103034534846
2024-02-16 00:44:57,0.3053191011263012,0.1690796897051703,0.0483163593845531,0.09357679488271671,0.47143850122634695,0.09634761233798735
2024-02-16 00:59:57,0.2839164532907677,0.16558445598464636,0.0671532253096101,0.1294134787716613,0.43910999921720445,0.08863658385307341
2024-02-16 01:14:57,0.3007685518601045,0.1588731206348028,0.0657399292835207,0.10415922555180375,0.36786178309860973,0.07288609220920218
2024-02-16 01:29:57,0.3110041746160949,0.180448154982985,0.09585910049014526,0.13332463736681482,0.34042286159788127,0.06276885087848506
2024-02-16 01:44:57,0.27851568328737447,0.16091606384188875,0.09887434382896018,0.1303550214066236,0.3447908379829898,0.05270487212617455
2024-02-16 01:59:57,0.3665308809538247,0.16850308992480015,0.07789136361223854,0.1229080649709295,0.25641959947893445,0.04220537191430618
2024-02-16 02:14:57,0.33501452787206054,0.16499929346039466,0.07237564021369065,0.1610142473861662,0.2977967713856581,0.06126959543955965
2024-02-16 02:29:57,0.3391597521374272,0.1629025204957861,0.10729018587675473,0.1737586409963841,0.29079683384203936,0.04739362064616923
2024-02-16 02:44:57,0.3042937051103922,0.16074804953265467,0.10677813636151004,0.1637741357324421,0.3471564091385997,0.05247586175109635
2024-02-16 02:59:57,0.265776493307521,0.1799964563685194,0.15406780568749995,0.19809763567362715,0.31374101425344486,0.03421745964399238
2024-02-16 03:14:57,0.2697482766524718,0.16867147643803143,0.15453630876652066,0.15979113560041167,0.26834488332705986,0.04533688387944555
2024-02-16 03:29:57,0.22342211431489542,0.1801849728186211,0.16164005641826076,0.21060041135797963,0.2222383136867856,0.026120752320790773
2024-02-16 03:44:57,0.19675892882024457,0.164940325128141,0.1713271758526008,0.20941842574339525,0.20713956818315413,0.038268392281089
2024-02-16 03:59:57,0.21116854620835468,0.16862627427081067,0.22368057858101667,0.2373686092966618,0.1992574641065784,0.027830482747854532
2024-02-16 04:14:57,0.23019348717763674,0.16160658411911166,0.24235127963143244,0.2484204454552974,0.1517213013841444,0.023776605746415658
2024-02-16 04:29:57,0.23947434229085002,0.16286794412016875,0.271263755287024,0.2700708070466612,0.23552648543650878,0.04774279020000775
2024-02-16 04:44:57,0.24109776244484632,0.14873729747472492,0.3077883911071927,0.2943237833197412,0.23091995979712016,0.044665921640152276
2024-02-16 04:59:57,0.25974693446281194,0.16667506397684254,0.33251885365964706,0.2735338351597106,0.26057717579398587,0.048231323205759666
2024-02-16 05:14:57,0.24450514213192046,0.16542157923765988,0.43673449555874455,0.31715699318208723,0.08816226827383931,0.013226080626815045
2024-02-16 05:29:57,0.3022061845676651,0.15735470503088042,0.4365500056436183,0.2787348717082487,0.1336276218979864,0.019142560456859685
2024-02-16 05:44:57,0.33082382885389616,0.16299862903125023,0.46785069906438326,0.3362806004701148,0.14429034218141049,0.013665719066777243
2024-02-16 05:59:57,0.29795771070758137,0.15799936895120145,0.4635153708532859,0.29074664760388136,0.11010619506452639,0.02255732101333662
2024-02-16 06:14:57,0.30254678117325023,0.14970879059792172,0.5041914849425114,0.3239521774583072,0.21220547688507244,0.024279127525715996
2024-02-16 06:29:57,0.2905797137046092,0.14046289143490484,0.5234505342736739,0.34552804900038436,0.1625605293970685,0.03929189980019079
2024-02-16 06:44:57,0.34261963380108756,0.16988393428812193,0.5541332347481107,0.3219778112397768,0.1817856425311046,0.038950196712199084
2024-02-16 06:59:57,0.2821467778097917,0.15217463910454507,0.5925453662257494,0.3586672200609193,0.22195117156013308,0.04346526779756208
2024-02-16 07:14:57,0.3459053417920439,0.15667969658129524,0.6074191269184124,0.30300833500388386,0.17008820362622845,0.011084065364060924
2024-02-16 07:29:57,0.29828394285948595,0.15126636872054067,0.6123163430759049,0.3325487300512009,0.2512505565472874,0.0244064039672607
2024-02-16 07:44:57,0.30174872390187546,0.16320037399441906,0.6207610221655413,0.3191799061578129,0.20882850446291693,0.01884435289546086
2024-02-16 07:59:57,0.3804743771889645,0.14923139069159427,0.5808683874402023,0.3250451584632973,0.07492018307611199,0.02755417703251111
2024-02-16 08:14:57,0.3189724506595635,0.14831126120282254,0.5548534341323963,0.36298828878330835,0.17013805097489848,0.04004505786110384
2024-02-16 08:29:57,0.4268257715451288,0.1282597814968718,0.5528502214538041,0.2909540162957559,0.22524532197890826,0.012334306699593192
2024-02-16 08:44:57,0.39137046558444144,0.15310570458102457,0.48233230396980026,0.28015554097508627,0.2890406259075519,0.024691929219036696
2024-02-16 08:59:57,0.36695868067800474,0.14243484146890598,0.42875485091212423,0.26741449561863784,0.3423784783167021,0.026303952885501993
2024-02-16 09:14:57,0.3774897349714679,0.12134710784658087,0.3572347289508033,0.23806810013371904,0.39580058137840257,0.03613737849795202
2024-02-16 09:29:57,0.41688487581325595,0.1483777784936977,0.2734046725540252,0.20396515077717636,0.4836543066052517,0.03635191784940564
2024-02-16 09:44:57,0.3553569415414882,0.15849335760729485,0.2579495927371271,0.1799736911230122,0.5117228030568068,0.0557492836966203
2024-02-16 09:59:57,0.3093448017544559,0.1269358446708167,0.2246154262076787,0.1614780888885882,0.48133221233334983,0.04168591500035944
2024-02-16 10:14:57,0.3352017728651483,0.13353935464235006,0.17547926373556758,0.17358242152796757,0.4601610531094998,0.05888930432939463
2024-02-16 10:29:57,0.3154610059447509,0.14619871376857402,0.16257782264416293,0.16419987437259237,0.4987548012352196,0.06632989851387484
2024-02-16 10:44:57,0.3446112819392666,0.13259952172139255,0.1218434533051965,0.1390707429896716,0.5146457188651232,0.07460844606713665
2024-02-16 10:59:57,0.30992040130605103,0.12158599246176297,0.10027182815310667,0.15709751532527083,0.6053236805702278,0.08818430710080061
2024-02-16 11:14:57,0.3211467546563165,0.11384529603991772,0.11350374356455781,0.16438611356598057,0.6106272081196967,0.08039672687412257
2024-02-16 11:29:57,0.3619308292381678,0.13331242176936228,0.12122336495554323,0.1563245650647604,0.5996769058157398,0.07865689256137111
2024-02-16 11:44:57,0.33793749556590214,0.13104797887636602,0.08844436951191913,0.16049302110928076,0.6099390987178767,0.0788101067783569
2024-02-16 11:59:57,0.3116804623937294,0.13466402994430662,0.1091420544151048,0.15949633276042874,0.5495240498254017,0.07586646957707054
2024-02-16 12:14:57,0.30063888747662404,0.13108902923209556,0.11272940514352373,0.1590818104600652,0.5562709917720414,0.05999478180690482
2024-02-16 12:29:57,0.29762894077495716,0.1466923455803555,0.09962772682558262,0.17215556415989464,0.5738741164412785,0.06089277761718308
2024-02-16 12:44:57,0.25951254921135547,0.14091830310116327,0.07046833884555737,0.17031748642336103,0.541036002815596,0.0663696376550552
2024-02-16 12:59:57,0.24494849922173453,0.13463637158623348,0.06503459226340268,0.20192411492434786,0.5033021733440766,0.07860336901548141
2024-02-16 13:14:57,0.23449502253136473,0.14014308140144344,0.10909689542844385,0.22017122135683745,0.4168396142240196,0.056285519432830285
2024-02-16 13:29:57,0.20947785129838098,0.1435798921704011,0.1035390369411883,0.20696092413191025,0.39506141539933903,0.04275007783344489
2024-02-16 13:44:57,0.17592991742815584,0.14656884662281316,0.09689987653639431,0.23134042777288463,0.45947163303516064,0.05113102132459732
2024-02-16 13:59:57,0.17332131649834065,0.14363596486769925,0.0930330791518971,0.2223777012428746,0.40240868721290246,0.04385096366898523
2024-02-16 14:14:57,0.18887422291524103,0.14521213060553442,0.07749857756361142,0.24090594898026796,0.39723375722205534,0.06269457028007869
2024-02-16 14:29:57,0.2038813696916931,0.1379712066315496,0.09081750541552708,0.27850322160095486,0.3835190731885252,0.06576732719913739
2024-02-16 14:44:57,0.26600599143439985,0.13941648742143933,0.09094699223062218,0.24428302118506462,0.3248046850542994,0.06354076895154823
2024-02-16 14:59:57,0.23117755484205504,0.1410000437231755,0.1005809297964264,0.27981515856158024,0.3898013129839465,0.07440747037678361
2024-02-16 15:14:57,0.24061271000767182,0.1361862399626884,0.11699294823043146,0.2668188662313332,0.3561048235336166,0.05392381226675511
2024-02-16 15:29:57,0.2306574088114614,0.14750314630341896,0.1080988112305045,0.2685301968747527,0.35334495993653753,0.05639430728371075
2024-02-16 15:44:57,0.2077832365691007,0.15211828807965286,0.1061327745674979,0.296664443966853,0.3298956326472005,0.06578472608894875
2024-02-16 15:59:57,0.24941694457007785,0.14293030656155464,0.09746214711511553,0.28464586789909135,0.31439130377046115,0.05489641307355733
2024-02-16 16:14:57,0.226597921738173,0.14086210889056175,0.11191652214991904,0.31783423037034575,0.34778441885086503,0.05712070536180033
2024-02-16 16:29:57,0.20618538511966839,0.14974353024302803,0.1532615953933015,0.3177092703456678,0.31171244093060274,0.039830232048296846
2024-02-16 16:44:57,0.2049906226700198,0.13967281297251402,0.17079104621759988,0.33350286981916766,0.34133102490428113,0.035855818398460707
2024-02-16 16:59:57,0.20537289569799366,0.1503373615789613,0.18223022604984337,0.34686792641882064,0.30666873744790246,0.04595609412505309
2024-02-16 17:14:57,0.20925069955385356,0.14883620549002954,0.18954774535207394,0.3344021414529006,0.26701023484947767,0.047871880656258047
2024-02-16 17:29:57,0.1982659833838352,0.1383787161398263,0.2026064027828889,0.36142675157411164,0.2953063742386507,0.04626258604013814
2024-02-16 17:44:57,0.2306127106232935,0.14039150890182409,0.1892906493799821,0.3353311591746819,0.327441360154057,0.0374908637035246
2024-02-16 17:59:57,0.2761041495956805,0.14540144484191944,0.1947833279038329,0.33409840493198634,0.3591518912563991,0.04683866109668311
2024-02-16 18:14:57,0.2878058444771239,0.1423200497294855,0.20249173844548382,0.3449847070354072,0.367059940459614,0.0556083535039786
2024-02-16 18:29:57,0.3636976539219636,0.12844172836980478,0.17726462801464785,0.3212646076827759,0.425769679895752,0.05866263683818703
2024-02-16 18:44:57,0.3649496567994033,0.1411741205612082,0.18499618878319032,0.3216100181133619,0.43427914518210603,0.06322748527124442
2024-02-16 18:59:57,0.3889533268509739,0.1481068766288923,0.18124788839558909,0.2721099973375055,0.4659324316839524,0.06914850024906405
2024-02-16 19:14:57,0.4832401185326501,0.13448387927987052,0.1449266006926699,0.2537425972038032,0.540213021359569,0.08754493268546579
2024-02-16 19:29:57,0.4579108780672118,0.14510006720862503,0.11817549182979009,0.2511535567260719,0.577700276303829,0.09309890744551391
2024-02-16 19:44:57,0.4702958544036058,0.1503251309202771,0.10843206618522966,0.21756827476841245,0.5527724833609267,0.08589633432094516
2024-02-16 19:59:57,0.505934184817683,0.14320303295429132,0.08832922718552252,0.20472997703235601,0.5892031095797681,0.08953154620263105
2024-02-16 20:14:57,0.5340352222724885,0.15049559255007555,0.08747588178007992,0.19586411978194002,0.5545599464939098,0.08558185094314358
2024-02-16 20:29:57,0.5443344342822358,0.14893752533722712,0.0756221667635017,0.17493264105728176,0.6416911740400248,0.0990588097258097
2024-02-16 20:44:57,0.5110665377132819,0.15106462644577365,0.09459252967356083,0.19959553258694865,0.6227761244110089,0.08191138996094531
2024-02-16 20:59:57,0.5750817058695461,0.1535770712614533,0.06176986255493025,0.15750152900404527,0.5798264179518207,0.07107287066303442
2024-02-16 21:14:57,0.5787611290125294,0.15070089018397034,0.09053443945017767,0.19543526043373677,0.690552726976399,0.08320234632482709
2024-02-16 21:29:57,0.5594009017579984,0.14519682306965673,0.06867418893496648,0.17987180331043048,0.7350458855384638,0.083461741733491
2024-02-16 21:44:57,0.5228819889302182,0.17348392569192164,0.08198615502544308,0.18939643510280343,0.6654325248827654,0.0748713805093088
2024-02-16 21:59:57,0.4850601620832033,0.15128160420487533,0.10437352859512311,0.2094204206898384,0.5962043294508814,0.05589131247595088
2024-02-16 22:14:57,0.49041085163649534,0.16176515631300045,0.11893613191962753,0.20497479769914329,0.5200937413504345,0.04136207502355802
2024-02-16 22:29:57,0.4252566586564972,0.16496410851343968,0.0915522066866577,0.23857043046193058,0.49883030262884553,0.04599929058399046
2024-02-16 22:44:57,0.3732762201208551,0.16815671460574808,0.11131798380352823,0.23449081651389825,0.45967196695018697,0.041305706346528984
2024-02-16 22:59:57,0.3850925975701831,0.13917797997840253,0.09564615709720464,0.23450446048641213,0.4389751876381547,0.023615332549304393
2024-02-16 23:14:57,0.37235787352541294,0.15323702984304305,0.08082251973816197,0.2767376040958657,0.4540781583865271,0.0399485617314428
2024-02-16 23:29:57,0.34907017595720086,0.15898076163971772,0.09333548760874472,0.28505793195212165,0.40724444891292555,0.05194662894424741
2024-02-16 23:44:57,0.35951308866940745,0.15709321782011215,0.08921225065517407,0.2788953049077627,0.40036320892572524,0.05645269322121835
2024-02-16 23:59:57,0.35169015189701913,0.15386743646485085,0.0890059499377746,0.2920589175211784,0.48106368726244453,0.04530948791011445
2024-02-17 00:14:57,0.3043588162862262,0.17197981689342556,0.11812686293933136,0.2879336033710521,0.364246518407534,0.03728965855786904
2024-02-17 00:29:57,0.30287028133622157,0.17037231560060742,0.0701824078481534,0.29048782069402773,0.38715135938239975,0.05942830636498246
2024-02-17 00:44:57,0.28374904373927734,0.15689244613957545,0.06543729333898225,0.34241785582768247,0.3831100305847166,0.0540164513592218
2024-02-17 00:59:57,0.25293302120305394,0.1575529151840871,0.06786816198137503,0.32850916435645006,0.28023320817274455,0.045257652387193405
2024-02-17 01:14:57,0.21240430437279964,0.16330240636487026,0.10270821334767434,0.3651365241239944,0.35533437406146495,0.04434531295907998
2024-02-17 01:29:57,0.1979003977548023,0.15558016059893437,0.11297117695303444,0.3863593099806502,0.3266205801661814,0.029667818079379935
2024-02-17 01:44:57,0.22052818455013948,0.16239250960174145,0.0918394472272121,0.3821800056921736,0.33282286897802077,0.030416718268594062
2024-02-17 01:59:57,0.13574127126372126,0.16693005415821127,0.13751533946029995,0.44466296928554755,0.36007899616788064,0.04170336824919994
2024-02-17 02:14:57,0.19577207565001778,0.1593053523635935,0.1522801014781661,0.4175852655366455,0.2635304831963856,0.032781365048346306
2024-02-17 02:29:57,0.19226969675145197,0.16643535310457833,0.17390724653824766,0.46937284523186806,0.2667725387292965,0.040017757154688006
2024-02-17 02:44:57,0.1475825108623715,0.1703775483944595,0.23686340130642888,0.4851315509160247,0.22698810442634795,0.02980931366642337
2024-02-17 02:59:57,0.2157591972605633,0.1583914233232947,0.26378764991707876,0.4622915552786568,0.16055432973616413,0.018131302859848902
2024-02-17 03:14:57,0.17816340510463163,0.16709140677472678,0.2894732733625058,0.539458890307695,0.20505315273502328,0.02301497585780644
2024-02-17 03:29:57,0.16997420279139597,0.16167757998307264,0.37569653029800276,0.524611003684275,0.023200070863765382,0.004352607256995801
2024-02-17 03:44:57,0.17514157569267375,0.1460712975068861,0.37209687880495523,0.5330759751820646,0.13371051607010748,0.026348876258554175
2024-02-17 03:59:57,0.22021795993011303,0.163422098021967,0.43343342200056434,0.5876430048977382,0.14388851325863833,0.023033726654378486
2024-02-17 04:14:57,0.1877733941013951,0.15639458042502155,0.4563802495634066,0.5202042778065376,0.13010803747820265,0.02398701740531577
2024-02-17 04:29:57,0.18432398910083647,0.15583993732533452,0.49921232712452696,0.5701661254796804,0.23236805024951696,0.027038724503677048
2024-02-17 04:44:57,0.19087374158329257,0.14972464076775993,0.5271262937600989,0.568016778774483,0.10724390422472133,0.009567562143126825
2024-02-17 04:59:57,0.20570604949115656,0.16093294049674592,0.547852839553658,0.5583716681570496,0.13695689503082403,0.031535342950295975
2024-02-17 05:14:57,0.14775183094088534,0.1574797979304782,0.5842851132941611,0.5972867937732048,0.18458192070924004,0.03894261997281275
2024-02-17 05:29:57,0.18529040668678,0.15177825109206777,0.591331273522099,0.549574683753218,0.12767435256286824,0.01878100953416885
2024-02-17 05:44:57,0.14641357807571354,0.1517990701758209,0.600468714354358,0.5851164748649741,0.2118298673088466,0.024269862421188282
2024-02-17 05:59:57,0.14528022989920428,0.15697278214660176,0.6323590283269095,0.5900600447443279,0.13073937720482204,0.011637456058114864
2024-02-17 06:14:57,0.2025286336406637,0.14240932356558997,0.6212855462936627,0.5837050838297984,0.1173056129182188,0.01139080648426704
2024-02-17 06:29:57,0.14255174409201016,0.15680050857986352,0.6485441665371563,0.6353373538269007,0.16912443710679761,0.01672877856817282
2024-02-17 06:44:57,0.21630414165422238,0.1390207217154392,0.6840645164315564,0.564078455011838,0.15011457938539569,0.0005825097714910882
2024-02-17 06:59:57,0.24507039456502622,0.1624315853650358,0.689988019396509,0.601654614979313,0.18462968548030032,0.0020455169170212617
2024-02-17 07:14:57,0.26167439098397854,0.15053279742687817,0.7008352661778025,0.5909878008511952,0.14409798622281472,0.0142482972390829
2024-02-17 07:29:57,0.3230902627960846,0.13854861755393108,0.7032984215056689,0.583551331159096,0.14380003534249453,0.026810592870943156
2024-02-17 07:44:57,0.346992300833203,0.14185553218309915,0.7029806314349462,0.5888362425063147,0.23744845981359414,0.035733737606123694
2024-02-17 07:59:57,0.3594079095871679,0.148988090512614,0.6918538030783568,0.5495255941337621,0.2906207264192818,0.03219729120148422
2024-02-17 08:14:57,0.34869581977620634,0.14763023259716257,0.656088027271643,0.5357110532253347,0.34330391274329836,0.03937541215657514
2024-02-17 08:29:57,0.38497493750336825,0.15276246626019946,0.6188196466044782,0.5222544878578312,0.31709536019887474,0.02682390523817372
2024-02-17 08:44:57,0.4308292491346328,0.14338260439988856,0.5554779326042317,0.5084836943846787,0.3386624190475981,0.03691732155379652
2024-02-17 08:59:57,0.4333639307181951,0.15430892201404803,0.49886384139370604,0.4952847983355541,0.3932705454070079,0.020925592362260582
2024-02-17 09:14:57,0.4509882392848826,0.13880586657116162,0.4026473182970116,0.43645696586776217,0.47358615437521606,0.029788885487849096
2024-02-17 09:29:57,0.4283840876879321,0.14083672839744005,0.3364860761694334,0.43297204319738997,0.6096824677091683,0.036229529788407405
2024-02-17 09:44:57,0.4419341102705911,0.13191154065771155,0.25955745297988186,0.4136684038829237,0.6193005923411579,0.037566709756727865
2024-02-17 09:59:57,0.41901417375929056,0.13419573982376304,0.2109074764329361,0.39445437247125653,0.6690819239500866,0.06016133952204675
2024-02-17 10:14:57,0.3598188547650345,0.1276870767579356,0.17697015606177982,0.40442552266299203,0.7000339664408228,0.0462204919263455
2024-02-17 10:29:57,0.3575592271407896,0.13062817606811078,0.17027490954736446,0.3599673376549538,0.6408219619815798,0.03297811014778614
2024-02-17 10:44:57,0.2711318285983976,0.1346387093563873,0.16282676569872936,0.38379107791008255,0.635056080111765,0.04018024905612015
2024-02-17 10:59:57,0.2619971949843832,0.12919613712187328,0.1325515910718364,0.3851661328213923,0.6233393250094066,0.04518834758732537
2024-02-17 11:14:57,0.2902533887028176,0.1215958499555563,0.10187214735866472,0.400154098075036,0.6099623340579123,0.055413980466193856
2024-02-17 11:29:57,0.25101654658963174,0.1276186494480414,0.09392403998075853,0.41016486301403243,0.6199301427969288,0.06642692276033565
2024-02-17 11:44:57,0.27878586149561135,0.11632076568393046,0.11150779547940601,0.4097297947877982,0.6301659970691695,0.07094927791338149
2024-02-17 11:59:57,0.30613099235892793,0.11703069214585934,0.11318141310396443,0.41887159141111985,0.6255925104243252,0.06483546506281393
2024-02-17 12:14:57,0.31256909104613506,0.13535411316741605,0.09835403677423622,0.3947396828655841,0.7280173921459617,0.07282299361863286
2024-02-17 12:29:57,0.2933657371861659,0.13621382189889833,0.12199016406855887,0.41320965029884393,0.6670936034145892,0.0726116493760304
2024-02-17 12:44:57,0.26996268088655184,0.1314771766046402,0.07380780038847595,0.40533712346380635,0.6343962696334223,0.08001125449425209
2024-02-17 12:59:57,0.278793481690532,0.14008542470133495,0.09016530617120777,0.42727171055550106,0.6108361500887266,0.0743362849705082
2024-02-17 13:14:57,0.2505859350934975,0.1404403558418151,0.0863372913337026,0.4307378647737289,0.5255674175417866,0.06976287585769475
2024-02-17 13:29:57,0.23718816204115684,0.1430784083537229,0.08091061670032931,0.4395736138077518,0.5609269694409995,0.06482294547026385
2024-02-17 13:44:57,0.24632331006081598,0.12747135547553531,0.08549588204308764,0.4417588083759645,0.5574138399183538,0.05634824840959657
2024-02-17 13:59:57,0.2723403932124477,0.1426176351330119,0.0843823404203765,0.43526787692550467,0.509383654070612,0.048246424180373365
2024-02-17 14:14:57,0.2578451316646915,0.13703524103101122,0.08189511561110722,0.46822199131139036,0.533461273170315,0.06213016900115365
2024-02-17 14:29:57,0.26856239406000876,0.13964479098098545,0.08211090700930584,0.4603096065755272,0.4836994163827648,0.06160088146099586
2024-02-17 14:44:57,0.3082657957245707,0.13066283218031127,0.06123269162048769,0.4506445413309677,0.5445345498988012,0.06258358257361885
2024-02-17 14:59:57,0.271798582354735,0.1474930246453336,0.07540316468822665,0.4592801560398901,0.5902120932587875,0.06288672846165672
2024-02-17 15:14:57,0.2684065223672712,0.14170724971125673,0.07088070058596002,0.46028982370843563,0.47605444403879177,0.050643346976460044
2024-02-17 15:29:57,0.26420211733104576,0.14532392840067687,0.07659392555819478,0.4867181254849749,0.4482184053820792,0.06231692571905773
2024-02-17 15:44:57,0.2668450238965826,0.13951115908179632,0.09967529994332813,0.5003741778115827,0.3288532336339222,0.03591065294253781
2024-02-17 15:59:57,0.29249378063376763,0.13763967660355175,0.07102891120298596,0.4725183186455801,0.4158123991126742,0.050693473658754824
2024-02-17 16:14:57,0.23683552572043606,0.15023601532839506,0.1104690297437338,0.5117084716810959,0.395010598705553,0.03966302425239193
2024-02-17 16:29:57,0.24294691296832865,0.1338101523924102,0.08090655494246574,0.49098733830783414,0.331303022924326,0.04276408530724232
2024-02-17 16:44:57,0.27106033017297976,0.13906627190750784,0.09684630972306921,0.5401350621273665,0.374011857350248,0.05464800586414943
2024-02-17 16:59:57,0.2842268718206703,0.13794227639635256,0.10460126254196542,0.5504132175158852,0.3131011303140153,0.047399023705950276
2024-02-17 17:14:57,0.29172909878107317,0.14751445315781803,0.12970893865968147,0.5409278142661276,0.343738045729774,0.0486462829193967
2024-02-17 17:29:57,0.2712528570035307,0.14092983060889921,0.15923962557607416,0.5769881604541188,0.3396370512459768,0.04176650515996792
2024-02-17 17:44:57,0.32385786316389886,0.14493840556459564,0.1581060722869119,0.5415614206577697,0.3278008042679879,0.027330822380263325
2024-02-17 17:59:57,0.3462721613099603,0.1418621167783377,0.13543707625441262,0.5711914164322086,0.41913355137080177,0.0539856469506084
2024-02-17 18:14:57,0.35513693665612167,0.14553327025290566,0.13675048853586608,0.5652159549909485,0.378049816637823,0.056782342611552565
2024-02-17 18:29:57,0.34916173852622634,0.12765492272362663,0.1323353181100844,0.5624372457237028,0.44642878111886136,0.06464417494379877
2024-02-17 18:44:57,0.33939767271308696,0.14060644930284313,0.1704059805878892,0.5726341196400819,0.45923331768763687,0.05302952688981289
2024-02-17 18:59:57,0.38247009631948925,0.1379988126546015,0.16796325173888405,0.5187673145121107,0.44060274329067367,0.04540897441469974
2024-02-17 19:14:57,0.3518347467224924,0.14276802525274193,0.157107050698678,0.5460697960195362,0.49958595058450206,0.057419310768538304
2024-02-17 19:29:57,0.34545052621553074,0.1323309387484918,0.12502126839226269,0.51668140487872,0.4864834837728053,0.062808798197076
2024-02-17 19:44:57,0.36492401940934704,0.14140864236515147,0.12951073037998267,0.5045117015877169,0.42998779842755275,0.051766298062434164
2024-02-17 19:59:57,0.3134497916114729,0.1414858930181795,0.11778100273385975,0.5215816022732163,0.4308140905421746,0.050939409165233006
2024-02-17 20:14:57,0.3796786054005409,0.1333561570504834,0.10258182254106663,0.4912406462027075,0.42656214970600487,0.05110032904947981
2024-02-17 20:29:57,0.3358690684167598,0.1418898644934188,0.08607219284180774,0.4994223319580209,0.4451205737222423,0.06439111564398926
2024-02-17 20:44:57,0.32389012272394024,0.14131954620825568,0.10119312620850351,0.478097164618317,0.4506034696579418,0.045358966679414935
2024-02-17 20:59:57,0.35946630486701353,0.13543838031315789,0.10187887485709536,0.470340919966722,0.4470526571145063,0.03607727208037137
2024-02-17 21:14:57,0.34842754559091627,0.15242464912592174,0.07959097180880245,0.4787821008627907,0.3963303808198432,0.047721387991336676
2024-02-17 21:29:57,0.30488719461685065,0.14607116781788573,0.1013791187294458,0.48112841386435473,0.35509335264551234,0.06037562699961659
2024-02-17 21:44:57,0.3306833565105096,0.1429256472981946,0.10840190234862948,0.482701737508878,0.3624968827970487,0.039225867148016506
